index,timestamp,power.draw [W],utilization.gpu [%],utilization.memory [%],memory.total [MiB],memory.used [MiB],memory.free [MiB]
2,2023/10/18 17:41:44.461,179.21,89,24,81920,79359,1691
3,2023/10/18 17:41:44.467,201.69,97,27,81920,79179,1871
4,2023/10/18 17:41:44.473,63.39,0,0,81920,7,81042
5,2023/10/18 17:41:44.482,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:44.487,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:44.494,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:44.608,408.77,89,24,81920,79644,1405
1,2023/10/18 17:41:44.614,402.12,99,27,81920,79553,1497
2,2023/10/18 17:41:44.621,405.61,89,24,81920,79503,1547
3,2023/10/18 17:41:44.628,398.47,89,24,81920,79235,1815
4,2023/10/18 17:41:44.634,63.39,0,0,81920,7,81042
5,2023/10/18 17:41:44.640,63.24,0,0,81920,7,81042
6,2023/10/18 17:41:44.648,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:44.657,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:44.767,395.92,99,28,81920,79644,1405
1,2023/10/18 17:41:44.773,400.92,86,24,81920,79553,1497
2,2023/10/18 17:41:44.780,401.93,99,28,81920,79503,1547
3,2023/10/18 17:41:44.785,391.16,99,28,81920,79235,1815
4,2023/10/18 17:41:44.790,63.39,0,0,81920,7,81042
5,2023/10/18 17:41:44.797,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:44.804,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:44.815,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:44.921,395.31,90,27,81920,79644,1405
1,2023/10/18 17:41:44.926,409.28,90,25,81920,79553,1497
2,2023/10/18 17:41:44.933,389.42,90,27,81920,79503,1547
3,2023/10/18 17:41:44.939,386.54,90,28,81920,79235,1815
4,2023/10/18 17:41:44.942,63.39,0,0,81920,7,81042
5,2023/10/18 17:41:44.948,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:44.954,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:44.961,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:45.070,253.33,87,40,81920,79644,1405
1,2023/10/18 17:41:45.075,276.66,86,39,81920,79553,1497
2,2023/10/18 17:41:45.083,252.20,85,39,81920,79503,1547
3,2023/10/18 17:41:45.091,245.33,84,42,81920,79235,1815
4,2023/10/18 17:41:45.099,63.78,0,0,81920,7,81042
5,2023/10/18 17:41:45.104,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:45.112,64.53,0,0,81920,7,81042
7,2023/10/18 17:41:45.117,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:45.224,212.50,87,40,81920,79644,1405
1,2023/10/18 17:41:45.229,209.93,78,48,81920,79553,1497
2,2023/10/18 17:41:45.236,254.61,85,39,81920,79503,1547
3,2023/10/18 17:41:45.243,241.36,84,42,81920,79235,1815
4,2023/10/18 17:41:45.249,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:45.255,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:45.261,63.93,0,0,81920,7,81042
7,2023/10/18 17:41:45.267,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:45.374,209.75,85,50,81920,79644,1405
1,2023/10/18 17:41:45.381,246.04,78,48,81920,79553,1497
2,2023/10/18 17:41:45.387,211.79,84,50,81920,79503,1547
3,2023/10/18 17:41:45.394,197.67,78,49,81920,79235,1815
4,2023/10/18 17:41:45.402,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:45.411,63.91,0,0,81920,7,81042
6,2023/10/18 17:41:45.419,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:45.425,61.70,0,0,81920,7,81042
0,2023/10/18 17:41:45.533,257.35,82,45,81920,79644,1405
1,2023/10/18 17:41:45.540,261.98,80,44,81920,79553,1497
2,2023/10/18 17:41:45.544,276.38,83,45,81920,79503,1547
3,2023/10/18 17:41:45.551,266.21,79,45,81920,79235,1815
4,2023/10/18 17:41:45.558,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:45.563,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:45.571,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:45.577,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:45.683,265.00,83,49,81920,79644,1405
1,2023/10/18 17:41:45.687,281.87,84,51,81920,79553,1497
2,2023/10/18 17:41:45.693,262.92,82,49,81920,79503,1547
3,2023/10/18 17:41:45.699,269.90,80,51,81920,79235,1815
4,2023/10/18 17:41:45.713,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:45.720,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:45.724,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:45.729,61.70,0,0,81920,7,81042
0,2023/10/18 17:41:45.835,230.39,83,49,81920,79644,1405
1,2023/10/18 17:41:45.842,259.57,85,48,81920,79553,1497
2,2023/10/18 17:41:45.856,235.65,79,48,81920,79503,1547
3,2023/10/18 17:41:45.864,229.09,80,51,81920,79235,1815
4,2023/10/18 17:41:45.871,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:45.878,63.58,0,0,81920,7,81042
6,2023/10/18 17:41:45.884,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:45.892,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:45.998,262.85,85,48,81920,79644,1405
1,2023/10/18 17:41:46.004,269.34,85,48,81920,79553,1497
2,2023/10/18 17:41:46.010,265.67,79,48,81920,79503,1547
3,2023/10/18 17:41:46.016,256.68,78,46,81920,79235,1815
4,2023/10/18 17:41:46.022,63.78,0,0,81920,7,81042
5,2023/10/18 17:41:46.028,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:46.035,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:46.041,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:46.148,251.19,83,49,81920,79644,1405
1,2023/10/18 17:41:46.153,276.98,82,49,81920,79553,1497
2,2023/10/18 17:41:46.163,256.16,82,50,81920,79503,1547
3,2023/10/18 17:41:46.170,262.19,80,51,81920,79235,1815
4,2023/10/18 17:41:46.177,63.78,0,0,81920,7,81042
5,2023/10/18 17:41:46.185,63.58,0,0,81920,7,81042
6,2023/10/18 17:41:46.192,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:46.198,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:46.306,230.39,85,50,81920,79644,1405
1,2023/10/18 17:41:46.312,261.99,84,50,81920,79553,1497
2,2023/10/18 17:41:46.316,235.04,83,50,81920,79503,1547
3,2023/10/18 17:41:46.321,222.54,77,48,81920,79235,1815
4,2023/10/18 17:41:46.326,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:46.333,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:46.339,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:46.346,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:46.452,257.62,85,50,81920,79644,1405
1,2023/10/18 17:41:46.458,269.62,79,41,81920,79553,1497
2,2023/10/18 17:41:46.467,251.59,78,41,81920,79503,1547
3,2023/10/18 17:41:46.475,258.22,77,48,81920,79235,1815
4,2023/10/18 17:41:46.483,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:46.490,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:46.499,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:46.506,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:46.614,232.17,75,41,81920,79644,1405
1,2023/10/18 17:41:46.620,238.12,79,41,81920,79553,1497
2,2023/10/18 17:41:46.628,232.57,78,41,81920,79503,1547
3,2023/10/18 17:41:46.633,223.81,72,43,81920,79235,1815
4,2023/10/18 17:41:46.640,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:46.649,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:46.654,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:46.662,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:46.768,272.04,85,51,81920,79644,1405
1,2023/10/18 17:41:46.773,268.41,82,48,81920,79553,1497
2,2023/10/18 17:41:46.778,274.83,84,51,81920,79503,1547
3,2023/10/18 17:41:46.783,267.42,77,49,81920,79235,1815
4,2023/10/18 17:41:46.789,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:46.798,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:46.806,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:46.815,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:46.921,270.50,83,45,81920,79644,1405
1,2023/10/18 17:41:46.929,277.91,85,48,81920,79553,1497
2,2023/10/18 17:41:46.935,276.10,76,47,81920,79503,1547
3,2023/10/18 17:41:46.943,204.78,81,48,81920,79235,1815
4,2023/10/18 17:41:46.961,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:46.968,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:46.974,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:46.983,62.30,0,0,81920,7,81042
0,2023/10/18 17:41:47.090,218.95,85,51,81920,79644,1405
1,2023/10/18 17:41:47.096,243.02,85,51,81920,79553,1497
2,2023/10/18 17:41:47.103,226.47,83,50,81920,79503,1547
3,2023/10/18 17:41:47.109,222.26,77,49,81920,79235,1815
4,2023/10/18 17:41:47.114,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:47.123,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:47.129,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:47.134,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:47.241,253.06,85,51,81920,79644,1405
1,2023/10/18 17:41:47.245,262.65,82,48,81920,79553,1497
2,2023/10/18 17:41:47.252,273.63,83,50,81920,79503,1547
3,2023/10/18 17:41:47.263,267.42,77,49,81920,79235,1815
4,2023/10/18 17:41:47.270,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:47.277,63.58,0,0,81920,7,81042
6,2023/10/18 17:41:47.286,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:47.292,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:47.398,246.02,82,49,81920,79644,1405
1,2023/10/18 17:41:47.404,271.81,82,48,81920,79553,1497
2,2023/10/18 17:41:47.410,250.93,82,50,81920,79503,1547
3,2023/10/18 17:41:47.416,239.82,80,51,81920,79235,1815
4,2023/10/18 17:41:47.423,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:47.429,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:47.436,63.93,0,0,81920,7,81042
7,2023/10/18 17:41:47.441,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:47.549,270.50,81,44,81920,79644,1405
1,2023/10/18 17:41:47.557,273.63,83,43,81920,79553,1497
2,2023/10/18 17:41:47.562,273.30,85,44,81920,79503,1547
3,2023/10/18 17:41:47.566,265.88,75,43,81920,79235,1815
4,2023/10/18 17:41:47.573,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:47.581,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:47.589,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:47.597,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:47.704,225.12,84,49,81920,79644,1405
1,2023/10/18 17:41:47.709,213.00,83,50,81920,79553,1497
2,2023/10/18 17:41:47.715,213.33,81,48,81920,79503,1547
3,2023/10/18 17:41:47.722,209.36,79,49,81920,79235,1815
4,2023/10/18 17:41:47.729,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:47.737,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:47.744,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:47.750,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:47.857,221.43,84,49,81920,79644,1405
1,2023/10/18 17:41:47.862,222.18,82,46,81920,79553,1497
2,2023/10/18 17:41:47.866,229.82,81,48,81920,79503,1547
3,2023/10/18 17:41:47.874,220.49,79,49,81920,79235,1815
4,2023/10/18 17:41:47.882,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:47.890,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:47.898,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:47.905,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:48.011,253.06,85,46,81920,79644,1405
1,2023/10/18 17:41:48.017,264.79,82,46,81920,79553,1497
2,2023/10/18 17:41:48.023,258.62,77,46,81920,79503,1547
3,2023/10/18 17:41:48.028,251.78,79,45,81920,79235,1815
4,2023/10/18 17:41:48.034,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:48.039,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:48.046,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:48.052,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:48.158,274.52,84,49,81920,79644,1405
1,2023/10/18 17:41:48.164,265.06,80,48,81920,79553,1497
2,2023/10/18 17:41:48.170,277.86,84,50,81920,79503,1547
3,2023/10/18 17:41:48.175,267.75,81,50,81920,79235,1815
4,2023/10/18 17:41:48.183,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:48.191,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:48.198,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:48.206,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:48.311,257.35,83,48,81920,79644,1405
1,2023/10/18 17:41:48.318,254.95,79,49,81920,79553,1497
2,2023/10/18 17:41:48.325,243.90,79,47,81920,79503,1547
3,2023/10/18 17:41:48.331,241.64,82,50,81920,79235,1815
4,2023/10/18 17:41:48.339,63.78,0,0,81920,7,81042
5,2023/10/18 17:41:48.344,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:48.351,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:48.357,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:48.464,268.96,83,48,81920,79644,1405
1,2023/10/18 17:41:48.469,266.27,76,42,81920,79553,1497
2,2023/10/18 17:41:48.474,275.11,83,42,81920,79503,1547
3,2023/10/18 17:41:48.479,264.94,82,50,81920,79235,1815
4,2023/10/18 17:41:48.485,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:48.493,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:48.500,63.93,0,0,81920,7,81042
7,2023/10/18 17:41:48.508,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:48.614,259.17,81,42,81920,79644,1405
1,2023/10/18 17:41:48.620,239.00,76,42,81920,79553,1497
2,2023/10/18 17:41:48.627,243.29,83,42,81920,79503,1547
3,2023/10/18 17:41:48.635,233.05,76,42,81920,79235,1815
4,2023/10/18 17:41:48.641,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:48.651,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:48.658,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:48.665,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:48.772,264.39,85,51,81920,79644,1405
1,2023/10/18 17:41:48.777,243.02,84,51,81920,79553,1497
2,2023/10/18 17:41:48.783,266.87,83,50,81920,79503,1547
3,2023/10/18 17:41:48.788,257.89,77,49,81920,79235,1815
4,2023/10/18 17:41:48.792,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:48.799,63.58,0,0,81920,7,81042
6,2023/10/18 17:41:48.805,63.93,0,0,81920,7,81042
7,2023/10/18 17:41:48.814,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:48.919,258.56,85,47,81920,79644,1405
1,2023/10/18 17:41:48.926,264.13,82,45,81920,79553,1497
2,2023/10/18 17:41:48.934,265.67,77,47,81920,79503,1547
3,2023/10/18 17:41:48.939,254.26,81,47,81920,79235,1815
4,2023/10/18 17:41:48.944,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:48.952,63.58,0,0,81920,7,81042
6,2023/10/18 17:41:48.960,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:48.968,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:49.076,272.98,85,47,81920,79644,1405
1,2023/10/18 17:41:49.085,276.70,84,51,81920,79553,1497
2,2023/10/18 17:41:49.091,267.81,80,49,81920,79503,1547
3,2023/10/18 17:41:49.097,257.28,81,47,81920,79235,1815
4,2023/10/18 17:41:49.104,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:49.111,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:49.118,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:49.125,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:49.233,222.03,82,49,81920,79644,1405
1,2023/10/18 17:41:49.240,231.09,84,51,81920,79553,1497
2,2023/10/18 17:41:49.248,227.41,80,49,81920,79503,1547
3,2023/10/18 17:41:49.256,219.56,81,51,81920,79235,1815
4,2023/10/18 17:41:49.261,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:49.269,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:49.278,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:49.285,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:49.394,199.61,85,51,81920,79644,1405
1,2023/10/18 17:41:49.397,259.90,81,49,81920,79553,1497
2,2023/10/18 17:41:49.401,211.19,83,51,81920,79505,1545
3,2023/10/18 17:41:49.406,191.55,78,48,81920,79235,1815
4,2023/10/18 17:41:49.413,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:49.421,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:49.428,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:49.435,61.70,0,0,81920,7,81042
0,2023/10/18 17:41:49.541,222.08,80,43,81920,79644,1405
1,2023/10/18 17:41:49.548,246.98,84,44,81920,79553,1497
2,2023/10/18 17:41:49.555,230.16,83,43,81920,79505,1545
3,2023/10/18 17:41:49.560,221.10,75,43,81920,79235,1815
4,2023/10/18 17:41:49.568,63.78,0,0,81920,7,81042
5,2023/10/18 17:41:49.576,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:49.589,63.93,0,0,81920,7,81042
7,2023/10/18 17:41:49.599,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:49.707,275.40,83,49,81920,79644,1405
1,2023/10/18 17:41:49.713,278.24,82,49,81920,79553,1497
2,2023/10/18 17:41:49.719,280.99,81,49,81920,79505,1545
3,2023/10/18 17:41:49.725,270.78,81,51,81920,79235,1815
4,2023/10/18 17:41:49.731,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:49.737,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:49.743,63.93,0,0,81920,7,81042
7,2023/10/18 17:41:49.751,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:49.857,223.24,83,49,81920,79644,1405
1,2023/10/18 17:41:49.861,181.45,85,47,81920,79553,1497
2,2023/10/18 17:41:49.869,244.23,81,49,81920,79505,1545
3,2023/10/18 17:41:49.876,241.97,81,51,81920,79235,1815
4,2023/10/18 17:41:49.883,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:49.890,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:49.895,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:49.904,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:50.012,237.43,85,47,81920,79644,1405
1,2023/10/18 17:41:50.016,234.12,85,47,81920,79553,1497
2,2023/10/18 17:41:50.021,233.83,77,47,81920,79505,1545
3,2023/10/18 17:41:50.029,225.72,82,47,81920,79235,1815
4,2023/10/18 17:41:50.036,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:50.045,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:50.052,64.53,0,0,81920,7,81042
7,2023/10/18 17:41:50.057,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:50.164,262.85,85,51,81920,79644,1405
1,2023/10/18 17:41:50.170,264.73,82,49,81920,79553,1497
2,2023/10/18 17:41:50.177,274.83,83,51,81920,79505,1545
3,2023/10/18 17:41:50.184,267.42,78,49,81920,79235,1815
4,2023/10/18 17:41:50.188,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:50.194,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:50.201,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:50.208,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:50.315,271.11,81,48,81920,79644,1405
1,2023/10/18 17:41:50.321,282.52,84,50,81920,79553,1497
2,2023/10/18 17:41:50.328,279.13,80,48,81920,79505,1545
3,2023/10/18 17:41:50.335,268.63,80,50,81920,79235,1815
4,2023/10/18 17:41:50.342,63.78,0,0,81920,7,81042
5,2023/10/18 17:41:50.350,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:50.356,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:50.364,62.37,0,0,81920,7,81042
0,2023/10/18 17:41:50.470,216.19,81,48,81920,79646,1403
1,2023/10/18 17:41:50.476,220.04,69,38,81920,79553,1497
2,2023/10/18 17:41:50.483,236.86,80,48,81920,79509,1541
3,2023/10/18 17:41:50.489,224.46,80,50,81920,79237,1813
4,2023/10/18 17:41:50.496,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:50.501,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:50.507,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:50.514,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:50.621,267.14,84,40,81920,79646,1403
1,2023/10/18 17:41:50.626,271.49,69,38,81920,79553,1497
2,2023/10/18 17:41:50.634,266.93,82,40,81920,79509,1541
3,2023/10/18 17:41:50.642,260.37,72,38,81920,79237,1813
4,2023/10/18 17:41:50.650,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:50.658,63.58,0,0,81920,7,81042
6,2023/10/18 17:41:50.665,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:50.670,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:50.777,211.90,82,48,81920,79646,1403
1,2023/10/18 17:41:50.784,282.20,84,50,81920,79553,1497
2,2023/10/18 17:41:50.790,208.11,78,48,81920,79509,1541
3,2023/10/18 17:41:50.795,205.06,81,50,81920,79237,1813
4,2023/10/18 17:41:50.802,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:50.808,63.58,0,0,81920,7,81042
6,2023/10/18 17:41:50.815,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:50.822,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:50.929,212.23,85,47,81920,79646,1403
1,2023/10/18 17:41:50.933,230.76,84,47,81920,79553,1497
2,2023/10/18 17:41:50.939,218.50,77,47,81920,79509,1541
3,2023/10/18 17:41:50.948,217.96,81,47,81920,79237,1813
4,2023/10/18 17:41:50.955,63.39,0,0,81920,7,81042
5,2023/10/18 17:41:50.963,63.58,0,0,81920,7,81042
6,2023/10/18 17:41:50.971,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:50.978,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:51.084,410.91,85,47,81920,79646,1403
1,2023/10/18 17:41:51.088,408.86,87,32,81920,79553,1497
2,2023/10/18 17:41:51.132,416.48,90,29,81920,79537,1513
3,2023/10/18 17:41:51.141,416.22,91,25,81920,79265,1785
4,2023/10/18 17:41:51.150,63.39,0,0,81920,7,81042
5,2023/10/18 17:41:51.155,63.24,0,0,81920,7,81042
6,2023/10/18 17:41:51.162,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:51.169,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:51.275,416.73,90,28,81920,79646,1403
1,2023/10/18 17:41:51.279,397.85,99,27,81920,79553,1497
2,2023/10/18 17:41:51.299,308.17,91,25,81920,79537,1513
3,2023/10/18 17:41:51.305,267.42,91,25,81920,79265,1785
4,2023/10/18 17:41:51.312,63.39,0,0,81920,7,81042
5,2023/10/18 17:41:51.319,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:51.324,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:51.332,61.70,0,0,81920,7,81042
0,2023/10/18 17:41:51.441,403.28,90,25,81920,79646,1403
1,2023/10/18 17:41:51.445,405.79,99,27,81920,79553,1497
2,2023/10/18 17:41:51.451,409.88,91,25,81920,79537,1513
3,2023/10/18 17:41:51.458,410.72,90,25,81920,79265,1785
4,2023/10/18 17:41:51.463,63.39,0,0,81920,7,81042
5,2023/10/18 17:41:51.470,63.58,0,0,81920,7,81042
6,2023/10/18 17:41:51.476,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:51.482,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:51.589,405.08,99,28,81920,79646,1403
1,2023/10/18 17:41:51.595,407.05,90,25,81920,79553,1497
2,2023/10/18 17:41:51.602,401.24,98,27,81920,79537,1513
3,2023/10/18 17:41:51.607,410.72,99,28,81920,79265,1785
4,2023/10/18 17:41:51.613,63.39,0,0,81920,7,81042
5,2023/10/18 17:41:51.618,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:51.626,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:51.633,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:51.740,384.33,89,25,81920,79646,1403
1,2023/10/18 17:41:51.748,414.07,88,24,81920,79553,1497
2,2023/10/18 17:41:51.755,386.89,89,24,81920,79537,1513
3,2023/10/18 17:41:51.762,386.26,89,25,81920,79265,1785
4,2023/10/18 17:41:51.769,63.39,0,0,81920,7,81042
5,2023/10/18 17:41:51.778,63.58,0,0,81920,7,81042
6,2023/10/18 17:41:51.784,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:51.792,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:51.898,391.64,89,25,81920,79646,1403
1,2023/10/18 17:41:51.904,404.25,99,28,81920,79553,1497
2,2023/10/18 17:41:51.911,400.72,99,27,81920,79537,1513
3,2023/10/18 17:41:51.919,401.21,89,25,81920,79265,1785
4,2023/10/18 17:41:51.925,63.39,0,0,81920,7,81042
5,2023/10/18 17:41:51.934,63.24,0,0,81920,7,81042
6,2023/10/18 17:41:51.940,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:51.946,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:52.054,408.49,99,28,81920,79646,1403
1,2023/10/18 17:41:52.060,324.36,99,28,81920,79553,1497
2,2023/10/18 17:41:52.065,403.05,99,27,81920,79537,1513
3,2023/10/18 17:41:52.071,405.23,99,28,81920,79265,1785
4,2023/10/18 17:41:52.078,63.39,0,0,81920,7,81042
5,2023/10/18 17:41:52.086,63.58,0,0,81920,7,81042
6,2023/10/18 17:41:52.094,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:52.100,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:52.206,407.23,91,25,81920,79646,1403
1,2023/10/18 17:41:52.216,415.27,90,25,81920,79553,1497
2,2023/10/18 17:41:52.222,404.67,90,25,81920,79537,1513
3,2023/10/18 17:41:52.227,411.33,90,25,81920,79265,1785
4,2023/10/18 17:41:52.233,63.39,0,0,81920,7,81042
5,2023/10/18 17:41:52.241,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:52.248,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:52.256,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:52.364,388.28,99,27,81920,79646,1403
1,2023/10/18 17:41:52.368,399.11,99,27,81920,79553,1497
2,2023/10/18 17:41:52.377,405.33,99,27,81920,79537,1513
3,2023/10/18 17:41:52.390,283.10,99,27,81920,79265,1785
4,2023/10/18 17:41:52.397,63.78,0,0,81920,7,81042
5,2023/10/18 17:41:52.406,63.31,0,0,81920,7,81042
6,2023/10/18 17:41:52.413,64.26,0,0,81920,7,81042
7,2023/10/18 17:41:52.420,61.97,0,0,81920,7,81042
0,2023/10/18 17:41:52.528,403.60,91,25,81920,79646,1403
1,2023/10/18 17:41:52.533,416.48,90,25,81920,79553,1497
